,文番号,表層,品詞1,品詞2,品詞3,品詞4,原型,posID
0,0,シュレーディンガー,名詞,固有名詞,一般,*,シュレーディンガー,41
1,0,方程式,名詞,一般,*,*,方程式,38
2,0,量子井戸,名詞,固有名詞,一般,*,量子井戸,41
3,0,トンネル効果,名詞,固有名詞,一般,*,トンネル効果,41
4,0,調和振動子,名詞,固有名詞,一般,*,調和振動子,41
5,0,中心力,名詞,固有名詞,一般,*,中心力,41
6,0,場,名詞,接尾,一般,*,場,51
7,0,摂動,名詞,サ変接続,*,*,摂動,36
8,0,論,名詞,接尾,一般,*,論,51
9,0,シュレーディンガー,名詞,固有名詞,一般,*,シュレーディンガー,41
10,0,方程式,名詞,一般,*,*,方程式,38
11,0,量子井戸,名詞,固有名詞,一般,*,量子井戸,41
12,0,トンネル効果,名詞,固有名詞,一般,*,トンネル効果,41
13,0,調和振動子,名詞,固有名詞,一般,*,調和振動子,41
14,0,中心力,名詞,固有名詞,一般,*,中心力,41
15,0,場,名詞,接尾,一般,*,場,51
16,0,摂動,名詞,サ変接続,*,*,摂動,36
17,0,論,名詞,接尾,一般,*,論,51
18,0,シュレーディンガー,名詞,固有名詞,一般,*,シュレーディンガー,41
19,0,方程式,名詞,一般,*,*,方程式,38
20,0,量子井戸,名詞,固有名詞,一般,*,量子井戸,41
21,0,トンネル効果,名詞,固有名詞,一般,*,トンネル効果,41
22,0,調和振動子,名詞,固有名詞,一般,*,調和振動子,41
23,0,中心力,名詞,固有名詞,一般,*,中心力,41
24,0,場,名詞,接尾,一般,*,場,51
25,0,摂動,名詞,サ変接続,*,*,摂動,36
26,0,論,名詞,接尾,一般,*,論,51
27,0,シュレーディンガー,名詞,固有名詞,一般,*,シュレーディンガー,41
28,0,方程式,名詞,一般,*,*,方程式,38
29,0,量子井戸,名詞,固有名詞,一般,*,量子井戸,41
30,0,トンネル効果,名詞,固有名詞,一般,*,トンネル効果,41
31,0,調和振動子,名詞,固有名詞,一般,*,調和振動子,41
32,0,中心力,名詞,固有名詞,一般,*,中心力,41
33,0,場,名詞,接尾,一般,*,場,51
34,0,摂動,名詞,サ変接続,*,*,摂動,36
35,0,論,名詞,接尾,一般,*,論,51
36,0,シュレーディンガー,名詞,固有名詞,一般,*,シュレーディンガー,41
37,0,方程式,名詞,一般,*,*,方程式,38
38,0,量子井戸,名詞,固有名詞,一般,*,量子井戸,41
39,0,トンネル効果,名詞,固有名詞,一般,*,トンネル効果,41
40,0,調和振動子,名詞,固有名詞,一般,*,調和振動子,41
41,0,中心力,名詞,固有名詞,一般,*,中心力,41
42,0,場,名詞,接尾,一般,*,場,51
43,0,摂動,名詞,サ変接続,*,*,摂動,36
44,0,論,名詞,接尾,一般,*,論,51
45,0,シュレーディンガー,名詞,固有名詞,一般,*,シュレーディンガー,41
46,0,方程式,名詞,一般,*,*,方程式,38
47,0,量子井戸,名詞,固有名詞,一般,*,量子井戸,41
48,0,トンネル効果,名詞,固有名詞,一般,*,トンネル効果,41
49,0,調和振動子,名詞,固有名詞,一般,*,調和振動子,41
50,0,中心力,名詞,固有名詞,一般,*,中心力,41
51,0,場,名詞,接尾,一般,*,場,51
52,0,摂動,名詞,サ変接続,*,*,摂動,36
53,0,論,名詞,接尾,一般,*,論,51
54,0,シュレーディンガー,名詞,固有名詞,一般,*,シュレーディンガー,41
55,0,方程式,名詞,一般,*,*,方程式,38
56,0,量子井戸,名詞,固有名詞,一般,*,量子井戸,41
57,0,トンネル効果,名詞,固有名詞,一般,*,トンネル効果,41
58,0,調和振動子,名詞,固有名詞,一般,*,調和振動子,41
59,0,中心力,名詞,固有名詞,一般,*,中心力,41
60,0,場,名詞,接尾,一般,*,場,51
61,0,摂動,名詞,サ変接続,*,*,摂動,36
62,0,論,名詞,接尾,一般,*,論,51
63,0,シュレーディンガー,名詞,固有名詞,一般,*,シュレーディンガー,41
64,0,方程式,名詞,一般,*,*,方程式,38
65,0,量子井戸,名詞,固有名詞,一般,*,量子井戸,41
66,0,トンネル効果,名詞,固有名詞,一般,*,トンネル効果,41
67,0,調和振動子,名詞,固有名詞,一般,*,調和振動子,41
68,0,中心力,名詞,固有名詞,一般,*,中心力,41
69,0,場,名詞,接尾,一般,*,場,51
70,0,摂動,名詞,サ変接続,*,*,摂動,36
71,0,論,名詞,接尾,一般,*,論,51
72,0,シュレーディンガー,名詞,固有名詞,一般,*,シュレーディンガー,41
73,0,方程式,名詞,一般,*,*,方程式,38
74,0,量子井戸,名詞,固有名詞,一般,*,量子井戸,41
75,0,トンネル効果,名詞,固有名詞,一般,*,トンネル効果,41
76,0,調和振動子,名詞,固有名詞,一般,*,調和振動子,41
77,0,中心力,名詞,固有名詞,一般,*,中心力,41
78,0,場,名詞,接尾,一般,*,場,51
79,0,摂動,名詞,サ変接続,*,*,摂動,36
80,0,論,名詞,接尾,一般,*,論,51
81,0,シュレーディンガー,名詞,固有名詞,一般,*,シュレーディンガー,41
82,0,方程式,名詞,一般,*,*,方程式,38
83,0,量子井戸,名詞,固有名詞,一般,*,量子井戸,41
84,0,トンネル効果,名詞,固有名詞,一般,*,トンネル効果,41
85,0,調和振動子,名詞,固有名詞,一般,*,調和振動子,41
86,0,中心力,名詞,固有名詞,一般,*,中心力,41
87,0,場,名詞,接尾,一般,*,場,51
88,0,摂動,名詞,サ変接続,*,*,摂動,36
89,0,論,名詞,接尾,一般,*,論,51
