,文番号,表層,品詞1,品詞2,品詞3,品詞4,原型,posID
0,0,オリエンテーション,名詞,一般,*,*,オリエンテーション,38
1,0,知能,名詞,一般,*,*,知能,38
3,0,理論,名詞,一般,*,*,理論,38
4,0,知能,名詞,一般,*,*,知能,38
6,0,理論,名詞,一般,*,*,理論,38
8,0,歴史,名詞,一般,*,*,歴史,38
10,0,知る,動詞,自立,*,*,知る,31
11,0,知能,名詞,一般,*,*,知能,38
13,0,測定,名詞,サ変接続,*,*,測定,36
14,0,知能検査,名詞,固有名詞,一般,*,知能検査,41
16,0,方法,名詞,一般,*,*,方法,38
18,0,知る,動詞,自立,*,*,知る,31
19,0,発達,名詞,サ変接続,*,*,発達,36
21,0,理論,名詞,一般,*,*,理論,38
22,0,発達,名詞,サ変接続,*,*,発達,36
24,0,理論,名詞,一般,*,*,理論,38
26,0,詳細,名詞,形容動詞語幹,*,*,詳細,40
28,0,知る,動詞,自立,*,*,知る,31
29,0,発達,名詞,サ変接続,*,*,発達,36
31,0,測定,名詞,サ変接続,*,*,測定,36
32,0,発達,名詞,サ変接続,*,*,発達,36
34,0,測定,名詞,サ変接続,*,*,測定,36
36,0,詳細,名詞,形容動詞語幹,*,*,詳細,40
38,0,知る,動詞,自立,*,*,知る,31
39,0,発達,名詞,サ変接続,*,*,発達,36
40,0,障害,名詞,一般,*,*,障害,38
43,0,理解,名詞,サ変接続,*,*,理解,36
44,0,発達障害,名詞,固有名詞,一般,*,発達障害,41
50,0,知る,動詞,自立,*,*,知る,31
51,0,発達,名詞,サ変接続,*,*,発達,36
52,0,障害,名詞,一般,*,*,障害,38
55,0,支援,名詞,サ変接続,*,*,支援,36
56,0,発達障害児,名詞,固有名詞,一般,*,発達障害児,41
59,0,支援,名詞,サ変接続,*,*,支援,36
60,0,法,名詞,接尾,一般,*,法,51
62,0,知る,動詞,自立,*,*,知る,31
63,0,まとめ,名詞,一般,*,*,まとめ,38
64,0,オリエンテーション,名詞,一般,*,*,オリエンテーション,38
65,0,知能,名詞,一般,*,*,知能,38
67,0,理論,名詞,一般,*,*,理論,38
68,0,知能,名詞,一般,*,*,知能,38
70,0,理論,名詞,一般,*,*,理論,38
72,0,歴史,名詞,一般,*,*,歴史,38
74,0,知る,動詞,自立,*,*,知る,31
75,0,知能,名詞,一般,*,*,知能,38
77,0,測定,名詞,サ変接続,*,*,測定,36
78,0,知能検査,名詞,固有名詞,一般,*,知能検査,41
80,0,方法,名詞,一般,*,*,方法,38
82,0,知る,動詞,自立,*,*,知る,31
83,0,発達,名詞,サ変接続,*,*,発達,36
85,0,理論,名詞,一般,*,*,理論,38
86,0,発達,名詞,サ変接続,*,*,発達,36
88,0,理論,名詞,一般,*,*,理論,38
90,0,詳細,名詞,形容動詞語幹,*,*,詳細,40
92,0,知る,動詞,自立,*,*,知る,31
93,0,発達,名詞,サ変接続,*,*,発達,36
95,0,測定,名詞,サ変接続,*,*,測定,36
96,0,発達,名詞,サ変接続,*,*,発達,36
98,0,測定,名詞,サ変接続,*,*,測定,36
100,0,詳細,名詞,形容動詞語幹,*,*,詳細,40
102,0,知る,動詞,自立,*,*,知る,31
103,0,発達,名詞,サ変接続,*,*,発達,36
104,0,障害,名詞,一般,*,*,障害,38
107,0,理解,名詞,サ変接続,*,*,理解,36
108,0,発達障害,名詞,固有名詞,一般,*,発達障害,41
114,0,知る,動詞,自立,*,*,知る,31
115,0,発達,名詞,サ変接続,*,*,発達,36
116,0,障害,名詞,一般,*,*,障害,38
119,0,支援,名詞,サ変接続,*,*,支援,36
120,0,発達障害児,名詞,固有名詞,一般,*,発達障害児,41
123,0,支援,名詞,サ変接続,*,*,支援,36
124,0,法,名詞,接尾,一般,*,法,51
126,0,知る,動詞,自立,*,*,知る,31
127,0,まとめ,名詞,一般,*,*,まとめ,38
128,0,オリエンテーション,名詞,一般,*,*,オリエンテーション,38
130,0,様々,名詞,形容動詞語幹,*,*,様々,40
132,0,発達障害,名詞,固有名詞,一般,*,発達障害,41
135,0,概要,名詞,一般,*,*,概要,38
137,0,知り,動詞,自立,*,*,知る,31
139,0,発達障害,名詞,固有名詞,一般,*,発達障害,41
141,0,様態,名詞,一般,*,*,様態,38
143,0,知る,動詞,自立,*,*,知る,31
144,0,発達,名詞,サ変接続,*,*,発達,36
146,0,アセスメント,名詞,一般,*,*,アセスメント,38
147,0,発達,名詞,サ変接続,*,*,発達,36
149,0,程度,名詞,一般,*,*,程度,38
151,0,測る,動詞,自立,*,*,測る,31
152,0,技術,名詞,一般,*,*,技術,38
154,0,知る,動詞,自立,*,*,知る,31
155,0,発達,名詞,サ変接続,*,*,発達,36
156,0,障害,名詞,一般,*,*,障害,38
159,0,教育,名詞,サ変接続,*,*,教育,36
160,0,的,名詞,接尾,形容動詞語幹,*,的,52
161,0,対応,名詞,サ変接続,*,*,対応,36
162,0,教育,名詞,サ変接続,*,*,教育,36
163,0,場面,名詞,一般,*,*,場面,38
165,0,発達障害,名詞,固有名詞,一般,*,発達障害,41
168,0,対処法,名詞,固有名詞,一般,*,対処法,41
170,0,知る,動詞,自立,*,*,知る,31
171,0,来談者中心療法,名詞,固有名詞,一般,*,来談者中心療法,41
173,0,基礎,名詞,一般,*,*,基礎,38
174,0,編,名詞,接尾,一般,*,編,51
176,0,来談者中心療法,名詞,固有名詞,一般,*,来談者中心療法,41
178,0,基礎,名詞,一般,*,*,基礎,38
180,0,知る,動詞,自立,*,*,知る,31
181,0,来談者中心療法,名詞,固有名詞,一般,*,来談者中心療法,41
183,0,発展,名詞,サ変接続,*,*,発展,36
184,0,編,名詞,接尾,一般,*,編,51
186,0,来談者中心療法,名詞,固有名詞,一般,*,来談者中心療法,41
188,0,教育,名詞,サ変接続,*,*,教育,36
189,0,場面,名詞,一般,*,*,場面,38
192,0,実践,名詞,サ変接続,*,*,実践,36
194,0,知る,動詞,自立,*,*,知る,31
195,0,発達,名詞,サ変接続,*,*,発達,36
196,0,障害,名詞,一般,*,*,障害,38
199,0,理解,名詞,サ変接続,*,*,理解,36
200,0,発達障害,名詞,固有名詞,一般,*,発達障害,41
206,0,知る,動詞,自立,*,*,知る,31
207,0,発達,名詞,サ変接続,*,*,発達,36
208,0,障害,名詞,一般,*,*,障害,38
211,0,支援,名詞,サ変接続,*,*,支援,36
212,0,発達障害児,名詞,固有名詞,一般,*,発達障害児,41
215,0,支援,名詞,サ変接続,*,*,支援,36
216,0,法,名詞,接尾,一般,*,法,51
218,0,知る,動詞,自立,*,*,知る,31
219,0,まとめ,名詞,一般,*,*,まとめ,38
