,文番号,表層,品詞1,品詞2,品詞3,品詞4,原型,posID
0,0,経営,名詞,サ変接続,*,*,経営,36
2,0,経済,名詞,一般,*,*,経済,38
4,0,ため,名詞,非自立,副詞可能,*,ため,66
6,0,統計,名詞,サ変接続,*,*,統計,36
7,0,経営,名詞,サ変接続,*,*,経営,36
9,0,経済,名詞,一般,*,*,経済,38
11,0,ため,名詞,非自立,副詞可能,*,ため,66
13,0,確率,名詞,一般,*,*,確率,38
14,0,計量経済学,名詞,固有名詞,一般,*,計量経済学,41
18,0,経済,名詞,一般,*,*,経済,38
20,0,ため,名詞,非自立,副詞可能,*,ため,66
22,0,統計,名詞,サ変接続,*,*,統計,36
23,0,経営,名詞,サ変接続,*,*,経営,36
25,0,経済,名詞,一般,*,*,経済,38
27,0,ため,名詞,非自立,副詞可能,*,ため,66
29,0,確率,名詞,一般,*,*,確率,38
30,0,計量経済学,名詞,固有名詞,一般,*,計量経済学,41
34,0,経済,名詞,一般,*,*,経済,38
36,0,ため,名詞,非自立,副詞可能,*,ため,66
38,0,統計,名詞,サ変接続,*,*,統計,36
39,0,経営,名詞,サ変接続,*,*,経営,36
41,0,経済,名詞,一般,*,*,経済,38
43,0,ため,名詞,非自立,副詞可能,*,ため,66
45,0,確率,名詞,一般,*,*,確率,38
46,0,計量経済学,名詞,固有名詞,一般,*,計量経済学,41
50,0,経済,名詞,一般,*,*,経済,38
52,0,ため,名詞,非自立,副詞可能,*,ため,66
54,0,統計,名詞,サ変接続,*,*,統計,36
55,0,経営,名詞,サ変接続,*,*,経営,36
57,0,経済,名詞,一般,*,*,経済,38
59,0,ため,名詞,非自立,副詞可能,*,ため,66
61,0,確率,名詞,一般,*,*,確率,38
62,0,計量経済学,名詞,固有名詞,一般,*,計量経済学,41
65,0,上級,名詞,一般,*,*,上級,38
66,0,計量経済学,名詞,固有名詞,一般,*,計量経済学,41
67,0,経営,名詞,サ変接続,*,*,経営,36
69,0,経済,名詞,一般,*,*,経済,38
71,0,ため,名詞,非自立,副詞可能,*,ため,66
73,0,統計,名詞,サ変接続,*,*,統計,36
74,0,経営,名詞,サ変接続,*,*,経営,36
76,0,経済,名詞,一般,*,*,経済,38
78,0,ため,名詞,非自立,副詞可能,*,ため,66
80,0,確率,名詞,一般,*,*,確率,38
81,0,計量経済学,名詞,固有名詞,一般,*,計量経済学,41
