,文番号,表層,品詞1,品詞2,品詞3,品詞4,原型,posID
0,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
1,0,基礎,名詞,一般,*,*,基礎,38
3,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
4,0,基礎,名詞,一般,*,*,基礎,38
6,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
7,0,基礎,名詞,一般,*,*,基礎,38
9,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
10,0,基礎,名詞,一般,*,*,基礎,38
12,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
13,0,基礎,名詞,一般,*,*,基礎,38
15,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
16,0,基礎,名詞,一般,*,*,基礎,38
18,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
19,0,基礎,名詞,一般,*,*,基礎,38
21,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
22,0,基礎,名詞,一般,*,*,基礎,38
24,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
25,0,基礎,名詞,一般,*,*,基礎,38
27,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
28,0,基礎,名詞,一般,*,*,基礎,38
30,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
31,0,基礎,名詞,一般,*,*,基礎,38
33,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
34,0,基礎,名詞,一般,*,*,基礎,38
36,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
37,0,基礎,名詞,一般,*,*,基礎,38
39,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
40,0,基礎,名詞,一般,*,*,基礎,38
42,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
43,0,基礎,名詞,一般,*,*,基礎,38
45,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
46,0,基礎,名詞,一般,*,*,基礎,38
48,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
49,0,基礎,名詞,一般,*,*,基礎,38
51,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
52,0,基礎,名詞,一般,*,*,基礎,38
54,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
55,0,基礎,名詞,一般,*,*,基礎,38
57,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
58,0,基礎,名詞,一般,*,*,基礎,38
60,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
61,0,基礎,名詞,一般,*,*,基礎,38
63,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
64,0,基礎,名詞,一般,*,*,基礎,38
66,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
67,0,基礎,名詞,一般,*,*,基礎,38
69,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
70,0,基礎,名詞,一般,*,*,基礎,38
72,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
73,0,基礎,名詞,一般,*,*,基礎,38
75,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
76,0,基礎,名詞,一般,*,*,基礎,38
78,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
79,0,基礎,名詞,一般,*,*,基礎,38
81,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
82,0,基礎,名詞,一般,*,*,基礎,38
84,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
85,0,基礎,名詞,一般,*,*,基礎,38
87,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
88,0,基礎,名詞,一般,*,*,基礎,38
90,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
91,0,基礎,名詞,一般,*,*,基礎,38
93,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
94,0,基礎,名詞,一般,*,*,基礎,38
96,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
97,0,基礎,名詞,一般,*,*,基礎,38
99,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
100,0,基礎,名詞,一般,*,*,基礎,38
102,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
103,0,基礎,名詞,一般,*,*,基礎,38
105,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
106,0,基礎,名詞,一般,*,*,基礎,38
108,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
109,0,基礎,名詞,一般,*,*,基礎,38
111,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
112,0,基礎,名詞,一般,*,*,基礎,38
114,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
115,0,基礎,名詞,一般,*,*,基礎,38
117,0,電磁気学,名詞,固有名詞,一般,*,電磁気学,41
118,0,基礎,名詞,一般,*,*,基礎,38
