,文番号,表層,品詞1,品詞2,品詞3,品詞4,原型,posID
2,0,構造,名詞,一般,*,*,構造,38
4,0,空間デザイン,名詞,固有名詞,一般,*,空間デザイン,41
6,0,基礎,名詞,一般,*,*,基礎,38
8,0,修得,名詞,サ変接続,*,*,修得,36
13,0,構造,名詞,一般,*,*,構造,38
15,0,空間デザイン,名詞,固有名詞,一般,*,空間デザイン,41
17,0,多様,名詞,形容動詞語幹,*,*,多様,40
19,0,役割,名詞,一般,*,*,役割,38
21,0,理解,名詞,サ変接続,*,*,理解,36
26,0,演習,名詞,サ変接続,*,*,演習,36
29,0,発想,名詞,サ変接続,*,*,発想,36
31,0,具体,名詞,一般,*,*,具体,38
32,0,的,名詞,接尾,形容動詞語幹,*,的,52
34,0,展開,名詞,サ変接続,*,*,展開,36
35,0,方法,名詞,一般,*,*,方法,38
37,0,理解,名詞,サ変接続,*,*,理解,36
42,0,企画書,名詞,固有名詞,一般,*,企画書,41
44,0,模型,名詞,一般,*,*,模型,38
45,0,作成,名詞,サ変接続,*,*,作成,36
48,0,プレゼンテーション,名詞,一般,*,*,プレゼンテーション,38
51,0,創造性,名詞,固有名詞,一般,*,創造性,41
53,0,コミュニケーション能力,名詞,固有名詞,一般,*,コミュニケーション能力,41
55,0,錬成,名詞,サ変接続,*,*,錬成,36
60,0,構造,名詞,一般,*,*,構造,38
62,0,空間デザイン,名詞,固有名詞,一般,*,空間デザイン,41
64,0,基礎,名詞,一般,*,*,基礎,38
66,0,修得,名詞,サ変接続,*,*,修得,36
71,0,構造,名詞,一般,*,*,構造,38
73,0,空間デザイン,名詞,固有名詞,一般,*,空間デザイン,41
75,0,多様,名詞,形容動詞語幹,*,*,多様,40
77,0,役割,名詞,一般,*,*,役割,38
79,0,理解,名詞,サ変接続,*,*,理解,36
84,0,演習,名詞,サ変接続,*,*,演習,36
87,0,発想,名詞,サ変接続,*,*,発想,36
89,0,具体,名詞,一般,*,*,具体,38
90,0,的,名詞,接尾,形容動詞語幹,*,的,52
92,0,展開,名詞,サ変接続,*,*,展開,36
93,0,方法,名詞,一般,*,*,方法,38
95,0,理解,名詞,サ変接続,*,*,理解,36
100,0,企画書,名詞,固有名詞,一般,*,企画書,41
102,0,模型,名詞,一般,*,*,模型,38
103,0,作成,名詞,サ変接続,*,*,作成,36
106,0,プレゼンテーション,名詞,一般,*,*,プレゼンテーション,38
109,0,創造性,名詞,固有名詞,一般,*,創造性,41
111,0,コミュニケーション能力,名詞,固有名詞,一般,*,コミュニケーション能力,41
113,0,錬成,名詞,サ変接続,*,*,錬成,36
118,0,構造,名詞,一般,*,*,構造,38
120,0,空間デザイン,名詞,固有名詞,一般,*,空間デザイン,41
122,0,基礎,名詞,一般,*,*,基礎,38
124,0,修得,名詞,サ変接続,*,*,修得,36
129,0,構造,名詞,一般,*,*,構造,38
131,0,空間デザイン,名詞,固有名詞,一般,*,空間デザイン,41
133,0,多様,名詞,形容動詞語幹,*,*,多様,40
135,0,役割,名詞,一般,*,*,役割,38
137,0,理解,名詞,サ変接続,*,*,理解,36
142,0,演習,名詞,サ変接続,*,*,演習,36
145,0,発想,名詞,サ変接続,*,*,発想,36
147,0,具体,名詞,一般,*,*,具体,38
148,0,的,名詞,接尾,形容動詞語幹,*,的,52
150,0,展開,名詞,サ変接続,*,*,展開,36
151,0,方法,名詞,一般,*,*,方法,38
153,0,理解,名詞,サ変接続,*,*,理解,36
158,0,企画書,名詞,固有名詞,一般,*,企画書,41
160,0,模型,名詞,一般,*,*,模型,38
161,0,作成,名詞,サ変接続,*,*,作成,36
164,0,プレゼンテーション,名詞,一般,*,*,プレゼンテーション,38
167,0,創造性,名詞,固有名詞,一般,*,創造性,41
169,0,コミュニケーション能力,名詞,固有名詞,一般,*,コミュニケーション能力,41
171,0,錬成,名詞,サ変接続,*,*,錬成,36
176,0,構造,名詞,一般,*,*,構造,38
178,0,空間デザイン,名詞,固有名詞,一般,*,空間デザイン,41
180,0,基礎,名詞,一般,*,*,基礎,38
182,0,修得,名詞,サ変接続,*,*,修得,36
187,0,構造,名詞,一般,*,*,構造,38
189,0,空間デザイン,名詞,固有名詞,一般,*,空間デザイン,41
191,0,多様,名詞,形容動詞語幹,*,*,多様,40
193,0,役割,名詞,一般,*,*,役割,38
195,0,理解,名詞,サ変接続,*,*,理解,36
200,0,演習,名詞,サ変接続,*,*,演習,36
203,0,発想,名詞,サ変接続,*,*,発想,36
205,0,具体,名詞,一般,*,*,具体,38
206,0,的,名詞,接尾,形容動詞語幹,*,的,52
208,0,展開,名詞,サ変接続,*,*,展開,36
209,0,方法,名詞,一般,*,*,方法,38
211,0,理解,名詞,サ変接続,*,*,理解,36
216,0,企画書,名詞,固有名詞,一般,*,企画書,41
218,0,模型,名詞,一般,*,*,模型,38
219,0,作成,名詞,サ変接続,*,*,作成,36
222,0,プレゼンテーション,名詞,一般,*,*,プレゼンテーション,38
225,0,創造性,名詞,固有名詞,一般,*,創造性,41
227,0,コミュニケーション能力,名詞,固有名詞,一般,*,コミュニケーション能力,41
229,0,錬成,名詞,サ変接続,*,*,錬成,36
234,0,構造,名詞,一般,*,*,構造,38
236,0,空間デザイン,名詞,固有名詞,一般,*,空間デザイン,41
238,0,基礎,名詞,一般,*,*,基礎,38
240,0,修得,名詞,サ変接続,*,*,修得,36
245,0,構造,名詞,一般,*,*,構造,38
247,0,空間デザイン,名詞,固有名詞,一般,*,空間デザイン,41
249,0,多様,名詞,形容動詞語幹,*,*,多様,40
251,0,役割,名詞,一般,*,*,役割,38
253,0,理解,名詞,サ変接続,*,*,理解,36
258,0,演習,名詞,サ変接続,*,*,演習,36
261,0,発想,名詞,サ変接続,*,*,発想,36
263,0,具体,名詞,一般,*,*,具体,38
264,0,的,名詞,接尾,形容動詞語幹,*,的,52
266,0,展開,名詞,サ変接続,*,*,展開,36
267,0,方法,名詞,一般,*,*,方法,38
269,0,理解,名詞,サ変接続,*,*,理解,36
274,0,企画書,名詞,固有名詞,一般,*,企画書,41
276,0,模型,名詞,一般,*,*,模型,38
277,0,作成,名詞,サ変接続,*,*,作成,36
280,0,プレゼンテーション,名詞,一般,*,*,プレゼンテーション,38
283,0,創造性,名詞,固有名詞,一般,*,創造性,41
285,0,コミュニケーション能力,名詞,固有名詞,一般,*,コミュニケーション能力,41
287,0,錬成,名詞,サ変接続,*,*,錬成,36
