,文番号,表層,品詞1,品詞2,品詞3,品詞4,原型,posID
0,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
1,0,第一,名詞,固有名詞,一般,*,第一,41
3,0,アルカン,名詞,固有名詞,人名,一般,アルカン,42
6,0,応用化学,名詞,固有名詞,一般,*,応用化学,41
9,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
10,0,第一,名詞,固有名詞,一般,*,第一,41
12,0,アルカン,名詞,固有名詞,人名,一般,アルカン,42
15,0,応用化学,名詞,固有名詞,一般,*,応用化学,41
18,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
19,0,第一,名詞,固有名詞,一般,*,第一,41
21,0,アルカン,名詞,固有名詞,人名,一般,アルカン,42
24,0,応用化学,名詞,固有名詞,一般,*,応用化学,41
27,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
28,0,第一,名詞,固有名詞,一般,*,第一,41
30,0,アルカン,名詞,固有名詞,人名,一般,アルカン,42
33,0,応用化学,名詞,固有名詞,一般,*,応用化学,41
36,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
37,0,第一,名詞,固有名詞,一般,*,第一,41
39,0,アルカン,名詞,固有名詞,人名,一般,アルカン,42
42,0,応用化学,名詞,固有名詞,一般,*,応用化学,41
45,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
46,0,第一,名詞,固有名詞,一般,*,第一,41
48,0,アルカン,名詞,固有名詞,人名,一般,アルカン,42
51,0,応用化学,名詞,固有名詞,一般,*,応用化学,41
54,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
55,0,第一,名詞,固有名詞,一般,*,第一,41
57,0,アルカン,名詞,固有名詞,人名,一般,アルカン,42
60,0,応用化学,名詞,固有名詞,一般,*,応用化学,41
63,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
64,0,第一,名詞,固有名詞,一般,*,第一,41
66,0,アルカン,名詞,固有名詞,人名,一般,アルカン,42
69,0,応用化学,名詞,固有名詞,一般,*,応用化学,41
72,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
73,0,第一,名詞,固有名詞,一般,*,第一,41
75,0,アルカン,名詞,固有名詞,人名,一般,アルカン,42
78,0,応用化学,名詞,固有名詞,一般,*,応用化学,41
81,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
82,0,第一,名詞,固有名詞,一般,*,第一,41
84,0,アルカン,名詞,固有名詞,人名,一般,アルカン,42
87,0,応用化学,名詞,固有名詞,一般,*,応用化学,41
