,文番号,表層,品詞1,品詞2,品詞3,品詞4,原型,posID
0,0,微生物,名詞,一般,*,*,微生物,38
2,0,培養,名詞,サ変接続,*,*,培養,36
3,0,特性,名詞,一般,*,*,特性,38
6,0,演習,名詞,サ変接続,*,*,演習,36
8,0,実験,名詞,サ変接続,*,*,実験,36
9,0,レポート,名詞,サ変接続,*,*,レポート,36
10,0,微生物,名詞,一般,*,*,微生物,38
12,0,培養,名詞,サ変接続,*,*,培養,36
13,0,特性,名詞,一般,*,*,特性,38
16,0,大腸菌,名詞,一般,*,*,大腸菌,38
18,0,形質転換,名詞,固有名詞,一般,*,形質転換,41
21,0,大腸菌,名詞,一般,*,*,大腸菌,38
23,0,形質転換,名詞,固有名詞,一般,*,形質転換,41
26,0,大腸菌,名詞,一般,*,*,大腸菌,38
28,0,形質転換,名詞,固有名詞,一般,*,形質転換,41
31,0,DNA,名詞,固有名詞,一般,*,DNA,41
33,0,形態,名詞,一般,*,*,形態,38
35,0,高次,名詞,一般,*,*,高次,38
36,0,構造,名詞,一般,*,*,構造,38
38,0,解析,名詞,サ変接続,*,*,解析,36
41,0,DNA,名詞,固有名詞,一般,*,DNA,41
43,0,形態,名詞,一般,*,*,形態,38
45,0,高次,名詞,一般,*,*,高次,38
46,0,構造,名詞,一般,*,*,構造,38
48,0,解析,名詞,サ変接続,*,*,解析,36
51,0,DNA,名詞,固有名詞,一般,*,DNA,41
53,0,形態,名詞,一般,*,*,形態,38
55,0,高次,名詞,一般,*,*,高次,38
56,0,構造,名詞,一般,*,*,構造,38
58,0,解析,名詞,サ変接続,*,*,解析,36
61,0,mRNA,名詞,固有名詞,一般,*,mRNA,41
63,0,発現,名詞,サ変接続,*,*,発現,36
64,0,解析,名詞,サ変接続,*,*,解析,36
67,0,mRNA,名詞,固有名詞,一般,*,mRNA,41
69,0,発現,名詞,サ変接続,*,*,発現,36
70,0,解析,名詞,サ変接続,*,*,解析,36
73,0,mRNA,名詞,固有名詞,一般,*,mRNA,41
75,0,発現,名詞,サ変接続,*,*,発現,36
76,0,解析,名詞,サ変接続,*,*,解析,36
79,0,抗生物質,名詞,固有名詞,一般,*,抗生物質,41
81,0,耐性,名詞,一般,*,*,耐性,38
83,0,与える,動詞,自立,*,*,与える,31
