Unnamed: 0,文番号,表層,品詞1,品詞2,品詞3,品詞4,原型,posID
0,0,化学,名詞,一般,*,*,化学,38
1,0,プロセス,名詞,一般,*,*,プロセス,38
3,0,構成,名詞,サ変接続,*,*,構成,36
5,0,代表,名詞,サ変接続,*,*,代表,36
6,0,的,名詞,接尾,形容動詞語幹,*,的,52
8,0,操作,名詞,サ変接続,*,*,操作,36
11,0,基本,名詞,一般,*,*,基本,38
12,0,的,名詞,接尾,形容動詞語幹,*,的,52
14,0,設計,名詞,サ変接続,*,*,設計,36
16,0,できる,動詞,自立,*,*,できる,31
18,0,化学,名詞,一般,*,*,化学,38
19,0,プロセス,名詞,一般,*,*,プロセス,38
21,0,構成,名詞,サ変接続,*,*,構成,36
23,0,代表,名詞,サ変接続,*,*,代表,36
24,0,的,名詞,接尾,形容動詞語幹,*,的,52
26,0,操作,名詞,サ変接続,*,*,操作,36
29,0,基本,名詞,一般,*,*,基本,38
30,0,的,名詞,接尾,形容動詞語幹,*,的,52
32,0,設計,名詞,サ変接続,*,*,設計,36
34,0,できる,動詞,自立,*,*,できる,31
36,0,化学,名詞,一般,*,*,化学,38
37,0,プロセス,名詞,一般,*,*,プロセス,38
39,0,構成,名詞,サ変接続,*,*,構成,36
41,0,代表,名詞,サ変接続,*,*,代表,36
42,0,的,名詞,接尾,形容動詞語幹,*,的,52
44,0,操作,名詞,サ変接続,*,*,操作,36
47,0,基本,名詞,一般,*,*,基本,38
48,0,的,名詞,接尾,形容動詞語幹,*,的,52
50,0,設計,名詞,サ変接続,*,*,設計,36
52,0,できる,動詞,自立,*,*,できる,31
0,0,単位操作,名詞,固有名詞,一般,*,単位操作,41
1,0,装置,名詞,サ変接続,*,*,装置,36
2,0,設計,名詞,サ変接続,*,*,設計,36
3,0,化学,名詞,一般,*,*,化学,38
4,0,プロセス,名詞,一般,*,*,プロセス,38
5,0,単位操作,名詞,固有名詞,一般,*,単位操作,41
6,0,設計,名詞,サ変接続,*,*,設計,36
7,0,化学,名詞,一般,*,*,化学,38
8,0,プロセス,名詞,一般,*,*,プロセス,38
9,0,単位操作,名詞,固有名詞,一般,*,単位操作,41
10,0,装置,名詞,サ変接続,*,*,装置,36
11,0,設計,名詞,サ変接続,*,*,設計,36
12,0,化学,名詞,一般,*,*,化学,38
13,0,プロセス,名詞,一般,*,*,プロセス,38
0,0,単位操作,名詞,固有名詞,一般,*,単位操作,41
1,0,装置,名詞,サ変接続,*,*,装置,36
2,0,設計,名詞,サ変接続,*,*,設計,36
3,0,化学,名詞,一般,*,*,化学,38
4,0,プロセス,名詞,一般,*,*,プロセス,38
5,0,単位操作,名詞,固有名詞,一般,*,単位操作,41
6,0,設計,名詞,サ変接続,*,*,設計,36
7,0,化学,名詞,一般,*,*,化学,38
8,0,プロセス,名詞,一般,*,*,プロセス,38
9,0,単位操作,名詞,固有名詞,一般,*,単位操作,41
10,0,装置,名詞,サ変接続,*,*,装置,36
11,0,設計,名詞,サ変接続,*,*,設計,36
12,0,化学,名詞,一般,*,*,化学,38
13,0,プロセス,名詞,一般,*,*,プロセス,38
0,0,単位操作,名詞,固有名詞,一般,*,単位操作,41
1,0,装置,名詞,サ変接続,*,*,装置,36
2,0,設計,名詞,サ変接続,*,*,設計,36
3,0,化学,名詞,一般,*,*,化学,38
4,0,プロセス,名詞,一般,*,*,プロセス,38
5,0,単位操作,名詞,固有名詞,一般,*,単位操作,41
6,0,設計,名詞,サ変接続,*,*,設計,36
7,0,化学,名詞,一般,*,*,化学,38
8,0,プロセス,名詞,一般,*,*,プロセス,38
9,0,単位操作,名詞,固有名詞,一般,*,単位操作,41
10,0,装置,名詞,サ変接続,*,*,装置,36
11,0,設計,名詞,サ変接続,*,*,設計,36
12,0,化学,名詞,一般,*,*,化学,38
13,0,プロセス,名詞,一般,*,*,プロセス,38
0,0,単位操作,名詞,固有名詞,一般,*,単位操作,41
1,0,装置,名詞,サ変接続,*,*,装置,36
2,0,設計,名詞,サ変接続,*,*,設計,36
3,0,化学,名詞,一般,*,*,化学,38
4,0,プロセス,名詞,一般,*,*,プロセス,38
5,0,単位操作,名詞,固有名詞,一般,*,単位操作,41
6,0,設計,名詞,サ変接続,*,*,設計,36
7,0,化学,名詞,一般,*,*,化学,38
8,0,プロセス,名詞,一般,*,*,プロセス,38
9,0,単位操作,名詞,固有名詞,一般,*,単位操作,41
10,0,装置,名詞,サ変接続,*,*,装置,36
11,0,設計,名詞,サ変接続,*,*,設計,36
12,0,化学,名詞,一般,*,*,化学,38
13,0,プロセス,名詞,一般,*,*,プロセス,38
0,0,単位操作,名詞,固有名詞,一般,*,単位操作,41
1,0,装置,名詞,サ変接続,*,*,装置,36
2,0,設計,名詞,サ変接続,*,*,設計,36
3,0,化学,名詞,一般,*,*,化学,38
4,0,プロセス,名詞,一般,*,*,プロセス,38
5,0,単位操作,名詞,固有名詞,一般,*,単位操作,41
6,0,設計,名詞,サ変接続,*,*,設計,36
7,0,化学,名詞,一般,*,*,化学,38
8,0,プロセス,名詞,一般,*,*,プロセス,38
9,0,単位操作,名詞,固有名詞,一般,*,単位操作,41
10,0,装置,名詞,サ変接続,*,*,装置,36
11,0,設計,名詞,サ変接続,*,*,設計,36
12,0,化学,名詞,一般,*,*,化学,38
13,0,プロセス,名詞,一般,*,*,プロセス,38
0,0,熱力学,名詞,固有名詞,一般,*,熱力学,41
2,0,国際,名詞,一般,*,*,国際,38
3,0,開発,名詞,サ変接続,*,*,開発,36
5,0,基礎,名詞,一般,*,*,基礎,38
6,0,熱力学,名詞,固有名詞,一般,*,熱力学,41
8,0,融合,名詞,サ変接続,*,*,融合,36
9,0,理工,名詞,一般,*,*,理工,38
11,0,反応工学,名詞,固有名詞,一般,*,反応工学,41
12,0,基礎,名詞,一般,*,*,基礎,38
13,0,開発,名詞,サ変接続,*,*,開発,36
15,0,ため,名詞,非自立,副詞可能,*,ため,66
17,0,化学,名詞,一般,*,*,化学,38
18,0,プロセス,名詞,一般,*,*,プロセス,38
19,0,合成,名詞,サ変接続,*,*,合成,36
20,0,熱,名詞,接尾,一般,*,熱,51
21,0,力学,名詞,一般,*,*,力学,38
23,0,国際,名詞,一般,*,*,国際,38
24,0,開発,名詞,サ変接続,*,*,開発,36
26,0,基礎,名詞,一般,*,*,基礎,38
27,0,熱力学,名詞,固有名詞,一般,*,熱力学,41
29,0,融合,名詞,サ変接続,*,*,融合,36
30,0,理工,名詞,一般,*,*,理工,38
32,0,反応工学,名詞,固有名詞,一般,*,反応工学,41
33,0,基礎,名詞,一般,*,*,基礎,38
34,0,開発,名詞,サ変接続,*,*,開発,36
36,0,ため,名詞,非自立,副詞可能,*,ため,66
38,0,化学,名詞,一般,*,*,化学,38
39,0,プロセス,名詞,一般,*,*,プロセス,38
40,0,合成,名詞,サ変接続,*,*,合成,36
41,0,熱,名詞,接尾,一般,*,熱,51
42,0,力学,名詞,一般,*,*,力学,38
44,0,国際,名詞,一般,*,*,国際,38
45,0,開発,名詞,サ変接続,*,*,開発,36
47,0,基礎,名詞,一般,*,*,基礎,38
48,0,熱力学,名詞,固有名詞,一般,*,熱力学,41
50,0,融合,名詞,サ変接続,*,*,融合,36
51,0,理工,名詞,一般,*,*,理工,38
53,0,反応工学,名詞,固有名詞,一般,*,反応工学,41
54,0,基礎,名詞,一般,*,*,基礎,38
55,0,開発,名詞,サ変接続,*,*,開発,36
57,0,ため,名詞,非自立,副詞可能,*,ため,66
59,0,化学,名詞,一般,*,*,化学,38
60,0,プロセス,名詞,一般,*,*,プロセス,38
61,0,合成,名詞,サ変接続,*,*,合成,36
0,0,熱力学,名詞,固有名詞,一般,*,熱力学,41
2,0,国際,名詞,一般,*,*,国際,38
3,0,開発,名詞,サ変接続,*,*,開発,36
5,0,基礎,名詞,一般,*,*,基礎,38
6,0,熱力学,名詞,固有名詞,一般,*,熱力学,41
8,0,融合,名詞,サ変接続,*,*,融合,36
9,0,理工,名詞,一般,*,*,理工,38
11,0,反応工学,名詞,固有名詞,一般,*,反応工学,41
12,0,基礎,名詞,一般,*,*,基礎,38
13,0,開発,名詞,サ変接続,*,*,開発,36
15,0,ため,名詞,非自立,副詞可能,*,ため,66
17,0,化学,名詞,一般,*,*,化学,38
18,0,プロセス,名詞,一般,*,*,プロセス,38
19,0,合成,名詞,サ変接続,*,*,合成,36
20,0,熱,名詞,接尾,一般,*,熱,51
21,0,力学,名詞,一般,*,*,力学,38
23,0,国際,名詞,一般,*,*,国際,38
24,0,開発,名詞,サ変接続,*,*,開発,36
26,0,基礎,名詞,一般,*,*,基礎,38
27,0,熱力学,名詞,固有名詞,一般,*,熱力学,41
29,0,融合,名詞,サ変接続,*,*,融合,36
30,0,理工,名詞,一般,*,*,理工,38
32,0,反応工学,名詞,固有名詞,一般,*,反応工学,41
33,0,基礎,名詞,一般,*,*,基礎,38
34,0,開発,名詞,サ変接続,*,*,開発,36
36,0,ため,名詞,非自立,副詞可能,*,ため,66
38,0,化学,名詞,一般,*,*,化学,38
39,0,プロセス,名詞,一般,*,*,プロセス,38
40,0,合成,名詞,サ変接続,*,*,合成,36
41,0,熱,名詞,接尾,一般,*,熱,51
42,0,力学,名詞,一般,*,*,力学,38
44,0,国際,名詞,一般,*,*,国際,38
45,0,開発,名詞,サ変接続,*,*,開発,36
47,0,基礎,名詞,一般,*,*,基礎,38
48,0,熱力学,名詞,固有名詞,一般,*,熱力学,41
50,0,融合,名詞,サ変接続,*,*,融合,36
51,0,理工,名詞,一般,*,*,理工,38
53,0,反応工学,名詞,固有名詞,一般,*,反応工学,41
54,0,基礎,名詞,一般,*,*,基礎,38
55,0,開発,名詞,サ変接続,*,*,開発,36
57,0,ため,名詞,非自立,副詞可能,*,ため,66
59,0,化学,名詞,一般,*,*,化学,38
60,0,プロセス,名詞,一般,*,*,プロセス,38
61,0,合成,名詞,サ変接続,*,*,合成,36
0,0,熱力学,名詞,固有名詞,一般,*,熱力学,41
2,0,国際,名詞,一般,*,*,国際,38
3,0,開発,名詞,サ変接続,*,*,開発,36
5,0,基礎,名詞,一般,*,*,基礎,38
