,文番号,表層,品詞1,品詞2,品詞3,品詞4,原型,posID
0,0,生命,名詞,一般,*,*,生命,38
1,0,理工学,名詞,固有名詞,一般,*,理工学,41
2,0,基礎,名詞,一般,*,*,基礎,38
3,0,実験,名詞,サ変接続,*,*,実験,36
5,0,演習,名詞,サ変接続,*,*,演習,36
9,0,生命,名詞,一般,*,*,生命,38
10,0,理工学,名詞,固有名詞,一般,*,理工学,41
11,0,基礎,名詞,一般,*,*,基礎,38
12,0,実験,名詞,サ変接続,*,*,実験,36
14,0,演習,名詞,サ変接続,*,*,演習,36
18,0,生命,名詞,一般,*,*,生命,38
19,0,理工学,名詞,固有名詞,一般,*,理工学,41
20,0,基礎,名詞,一般,*,*,基礎,38
21,0,実験,名詞,サ変接続,*,*,実験,36
23,0,演習,名詞,サ変接続,*,*,演習,36
27,0,生命,名詞,一般,*,*,生命,38
28,0,理工学,名詞,固有名詞,一般,*,理工学,41
29,0,基礎,名詞,一般,*,*,基礎,38
30,0,実験,名詞,サ変接続,*,*,実験,36
32,0,演習,名詞,サ変接続,*,*,演習,36
